id,name,symbol,slug,date_added,price
3344,Ecoreal Estate,ECOREAL,ecoreal-estate,2018-09-25T00:00:00.000Z,0.0996794100879
4039,ARPA Chain,ARPA,arpa-chain,2019-07-15T00:00:00.000Z,0.0281712742374
5748,Meta,MTA,meta,2020-06-28T00:00:00.000Z,6.07499365225
1492,Obyte,GBYTE,obyte,2016-12-27T00:00:00.000Z,27.5191291991
4431,VIDY,VIDY,vidy,2019-09-04T00:00:00.000Z,0.00214379125044
3714,LTO Network,LTO,lto-network,2019-02-05T00:00:00.000Z,0.0842568091781
3733,S4FE,S4F,s4fe,2019-02-07T00:00:00.000Z,0.0221623474773
2526,Envion,EVN,envion,2018-02-15T00:00:00.000Z,0.155131103453
2930,Everipedia,IQ,everipedia,2018-07-13T00:00:00.000Z,0.00209588873515
1159,SaluS,SLS,salus,2016-01-22T00:00:00.000Z,19.4983388181
4217,BOSAGORA,BOA,bosagora,2019-08-05T00:00:00.000Z,0.069583521124
3884,Function X,FX,function-x,2019-04-25T00:00:00.000Z,0.0858440328861
2868,Constellation,DAG,constellation,2018-06-20T00:00:00.000Z,0.0153630563717
5620,8X8 PROTOCOL,EXE,8x8-protocol,2020-05-25T00:00:00.000Z,0.175377363963
3788,NEXT,NET,next,2019-03-11T00:00:00.000Z,0.473807693644
4748,Dimension Chain,EON,dimension-chain,2019-10-04T00:00:00.000Z,0.0780627896803
2276,Ignis,IGNIS,ignis,2017-12-13T00:00:00.000Z,0.0250985380357
2273,Uquid Coin,UQC,uquid-coin,2017-12-13T00:00:00.000Z,1.89709765175
2934,BitKan,KAN,bitkan,2018-07-30T00:00:00.000Z,0.00296793190794
3968,Elitium,EUM,elitium,2019-05-24T00:00:00.000Z,1.13319521596
5258,APIX,APIX,apix,2020-02-25T00:00:00.000Z,0.166958149227
5548,Massnet,MASS,massnet,2020-05-18T00:00:00.000Z,0.235585710263
2298,Dynamic Trading Rights,DTR,dynamic-trading-rights,2017-12-20T00:00:00.000Z,0.0121067918559
4038,MovieBloc,MBL,moviebloc,2019-06-21T00:00:00.000Z,0.00210507696977
3791,Jewel,JWL,jewel,2019-03-13T00:00:00.000Z,0.332963436102
4200,ChainX,PCX,chainx,2019-08-01T00:00:00.000Z,2.92820540747
4189,Ultra,UOS,ultra,2019-07-30T00:00:00.000Z,0.0648087575821
1785,Gas,GAS,gas,2017-07-06T00:00:00.000Z,1.74803267242
1789,Populous,PPT,populous,2017-07-10T00:00:00.000Z,0.331296571056
3301,Invictus Hyperion Fund,IHF,invictus-hyperion-fund,2018-09-17T00:00:00.000Z,0.14681913841
4970,Ouroboros,OURO,ouroboros,2019-12-09T00:00:00.000Z,0.559732330255
4957,Minter Network,BIP,minter-network,2020-04-22T00:00:00.000Z,0.00710282281865
5313,CONTRACOIN,CTCN,contracoin,2020-03-13T00:00:00.000Z,0.967506334095
1298,LBRY Credits,LBC,library-credit,2016-07-07T00:00:00.000Z,0.0380709000495
5087,CRYPTOBUCKS,CBUCKS,cryptobucks,2020-01-06T00:00:00.000Z,0.00433403806633
4036,Contentos,COS,contentos,2019-06-20T00:00:00.000Z,0.00864628375706
5186,ExtStock Token,XT,extstock-token,2020-01-29T00:00:00.000Z,0.0282192486833
2161,Raiden Network Token,RDN,raiden-network-token,2017-11-08T00:00:00.000Z,0.333260683513
3917,Sentivate,SNTVT,sentivate,2019-05-06T00:00:00.000Z,0.00649536280284
2937,VITE,VITE,vite,2018-07-17T00:00:00.000Z,0.0359798904061
5821,Aleph.im,ALEPH,aleph-im,2020-07-08T00:00:00.000Z,0.41230974167
2840,QuarkChain,QKC,quarkchain,2018-06-04T00:00:00.000Z,0.00782506253985
99,Vertcoin,VTC,vertcoin,2014-01-20T00:00:00.000Z,0.297959442039
3667,Atomic Wallet Coin,AWC,atomic-wallet-coin,2019-01-04T00:00:00.000Z,1.56525116576
5631,Orion Protocol,ORN,orion-protocol,2020-07-16T00:00:00.000Z,4.31991040945
2212,Quantstamp,QSP,quantstamp,2017-11-21T00:00:00.000Z,0.0263436771419
258,Groestlcoin,GRS,groestlcoin,2014-04-11T00:00:00.000Z,0.214518492028
789,Nexus,NXS,nexus,2015-01-25T00:00:00.000Z,0.250714841829
1500,Wings,WINGS,wings,2017-01-08T00:00:00.000Z,0.16666755253
4006,Standard Tokenization Protocol,STPT,standard-tokenization-protocol,2019-06-12T00:00:00.000Z,0.0199102620275
3977,Sport and Leisure,SNL,sport-and-leisure,2019-05-28T00:00:00.000Z,0.0234849770374
5428,Vid,VI,vid,2020-04-10T00:00:00.000Z,0.52329347938
2213,QASH,QASH,qash,2017-11-21T00:00:00.000Z,0.0450734189898
5328,WOM Protocol,WOM,wom-protocol,2020-03-17T00:00:00.000Z,0.157186188567
2780,NKN,NKN,nkn,2018-05-28T00:00:00.000Z,0.0269316252075
5471,GHOST,GHOST,ghost,2020-05-26T00:00:00.000Z,1.15712977163
3657,Lambda,LAMB,lambda,2019-01-02T00:00:00.000Z,0.0197966977798
3754,EveryCoin ,EVY,everycoin,2019-02-20T00:00:00.000Z,0.00165609952937
89,Mooncoin,MOON,mooncoin,2014-01-06T00:00:00.000Z,6.77620838199e-05
2021,RChain,REV,rchain,2017-10-06T00:00:00.000Z,0.0318398397299
5007,TROY,TROY,troy,2019-12-06T00:00:00.000Z,0.0064188589877
3458,ZBG Token,ZT,zbg-token,2018-10-17T00:00:00.000Z,0.0537212196088
1087,Factom,FCT,factom,2015-10-06T00:00:00.000Z,1.64734178001
5444,Cartesi,CTSI,cartesi,2020-04-23T00:00:00.000Z,0.0852379869422
1803,PeepCoin,PCN,peepcoin,2017-07-11T00:00:00.000Z,0.000117841105501
67,Unobtanium,UNO,unobtanium,2013-12-21T00:00:00.000Z,73.6915552898
5798,Darwinia Network,RING,darwinia-network,2020-07-02T00:00:00.000Z,0.0476707091737
2918,Bit-Z Token,BZ,bit-z-token,2018-07-11T00:00:00.000Z,0.113012802722
4275,Cocos-BCX,COCOS,cocos-bcx,2019-08-21T00:00:00.000Z,0.000597799084955
1703,Metaverse ETP,ETP,metaverse,2017-06-05T00:00:00.000Z,0.183742157418
1993,Kin,KIN,kin,2017-09-27T00:00:00.000Z,9.43643217898e-06
2907,Karatgold Coin,KBC,karatgold-coin,2018-07-06T00:00:00.000Z,0.00310938392509
3020,BHPCoin,BHP,bhp-coin,2018-08-03T00:00:00.000Z,0.702750049821
5325,BIKI,BIKI,biki,2020-03-16T00:00:00.000Z,0.0447654170039
2992,Apollo Currency,APL,apollo-currency,2018-07-28T00:00:00.000Z,0.000958522936782
1706,Aidos Kuneen,ADK,aidos-kuneen,2017-06-06T00:00:00.000Z,0.56273632112
66,Nxt,NXT,nxt,2013-12-04T00:00:00.000Z,0.0138713739272
3260,AMO Coin,AMO,amo-coin,2018-09-10T00:00:00.000Z,0.000763186623839
2090,LATOKEN,LA,latoken,2017-10-25T00:00:00.000Z,0.035164079176
4490,Emirex Token,EMRX,emirex-token,2019-09-10T00:00:00.000Z,0.534797693017
4950,LCX,LCX,lcx,2019-12-03T00:00:00.000Z,0.0247858000402
2675,Dock,DOCK,dock,2018-04-25T00:00:00.000Z,0.0217936995508
3871,Newton,NEW,newton,2019-04-17T00:00:00.000Z,0.000636063982694
2861,GoChain,GO,gochain,2018-06-13T00:00:00.000Z,0.0126397310954
3866,CONUN,CON,conun,2019-04-17T00:00:00.000Z,0.00459141842033
3617,ILCoin,ILC,ilcoin,2018-11-26T00:00:00.000Z,0.0240303806015
3840,1irstcoin,FST,1irstcoin,2019-04-08T00:00:00.000Z,0.364833474408
2593,Dragon Coins,DRG,dragon-coins,2018-03-19T00:00:00.000Z,0.0373945773638
2251,IoT Chain,ITC,iot-chain,2017-12-06T00:00:00.000Z,0.147640557788
2578,TE-FOOD,TFD,te-food,2018-03-10T00:00:00.000Z,0.0244564630759
4958,Precium,PCM,precium,2019-11-22T00:00:00.000Z,0.0189583904591
4953,FirmaChain,FCT,firmachain,2019-12-06T00:00:00.000Z,0.0690109102782
1229,DigixDAO,DGD,digixdao,2016-04-18T00:00:00.000Z,75.8930084658
3418,Metadium,META,metadium,2018-10-09T00:00:00.000Z,0.0100988244737
3637,Aergo,AERGO,aergo,2018-12-17T00:00:00.000Z,0.0472027245275
4300,VideoCoin,VID,videocoin,2019-08-28T00:00:00.000Z,0.108274371964
2882,0Chain,ZCN,0chain,2018-07-02T00:00:00.000Z,0.254911218901
3698,Observer,OBSR,observer,2019-01-15T00:00:00.000Z,0.00536456481263
4118,The Force Protocol,FOR,the-force-protocol,2019-07-17T00:00:00.000Z,0.0394573887302
5626,King DAG,KDAG,king-dag,2020-05-26T00:00:00.000Z,0.250448348344
3795,ZEON,ZEON,zeon,2019-03-15T00:00:00.000Z,0.000476517289946
1008,Capricoin+,CPS,capricoin,2015-07-23T00:00:00.000Z,0.0539751254312
573,Burst,BURST,burst,2014-08-30T00:00:00.000Z,0.00572260633897
3683,AEN Smart Token,AENS,aen-smart-token,2019-01-09T00:00:00.000Z,0.0171661768081
2760,Cred,LBA,libra-credit,2018-05-22T00:00:00.000Z,0.0142313584306
3306,Gemini Dollar,GUSD,gemini-dollar,2018-10-05T00:00:00.000Z,1.0068253743
201,Einsteinium,EMC2,einsteinium,2014-04-09T00:00:00.000Z,0.0542502103437
2665,Dero,DERO,dero,2018-04-23T00:00:00.000Z,1.20261313348
4105,CoinMetro Token,XCM,coinmetro-token,2019-08-01T00:00:00.000Z,0.0425667652903
5026,Orchid,OXT,orchid,2019-12-16T00:00:00.000Z,0.180271667835
2829,REPO,REPO,repo,2018-05-28T00:00:00.000Z,0.10689382306
3946,Carry,CRE,carry,2019-05-17T00:00:00.000Z,0.00211259461132
3175,TTC,TTC,ttc,2018-08-14T00:00:00.000Z,0.0264810052891
2306,Bread,BRD,bread,2017-12-24T00:00:00.000Z,0.129059434842
1619,Skycoin,SKY,skycoin,2017-04-17T00:00:00.000Z,0.636094994547
3826,TOP,TOP,top,2019-03-28T00:00:00.000Z,0.00223432731507
1853,OAX,OAX,oax,2017-07-31T00:00:00.000Z,0.161966128814
1711,Electra,ECA,electra,2017-06-09T00:00:00.000Z,0.000398104542901
2545,Arcblock,ABT,arcblock,2018-02-26T00:00:00.000Z,0.115628182888
2303,MediBloc,MED,medibloc,2017-12-22T00:00:00.000Z,0.0045497381783
2267,Tael,WABI,tael,2017-12-12T00:00:00.000Z,0.131056100346
3307,Spendcoin,SPND,spendcoin,2019-01-30T00:00:00.000Z,0.00497964556051
2859,XMax,XMX,xmax,2018-06-14T00:00:00.000Z,0.000722597081526
1974,Propy,PRO,propy,2017-09-19T00:00:00.000Z,0.160048693278
5601,xDai,STAKE,xdai,2020-05-19T00:00:00.000Z,4.74326903211
3974,Bitcoin 2,BTC2,bitcoin2,2019-05-28T00:00:00.000Z,0.640224431521
4283,BitForex Token,BF,bitforex-token,2019-08-30T00:00:00.000Z,0.00260863852713
4060,TrustVerse,TRV,trustverse,2019-07-18T00:00:00.000Z,0.0277448227962
460,Clams,CLAM,clams,2014-08-26T00:00:00.000Z,2.54059668928
1712,Quantum Resistant Ledger,QRL,quantum-resistant-ledger,2017-06-10T00:00:00.000Z,0.149979493435
2336,Game.com,GTC,game,2018-01-03T00:00:00.000Z,0.0140769042147
5350,Proton,XPR,proton,2020-04-06T00:00:00.000Z,0.0169837984875
2246,CyberMiles,CMT,cybermiles,2017-12-06T00:00:00.000Z,0.0132243776777
1392,Pluton,PLU,pluton,2016-09-17T00:00:00.000Z,12.4320464329
4841,suterusu,SUTER,suterusu,2019-11-22T00:00:00.000Z,0.00883948068438
4997,XIO,XIO,xio,2020-05-15T00:00:00.000Z,0.658232427311
5072,Rakon,RKN,rakon,2019-12-25T00:00:00.000Z,0.0789848752383
3609,CWV Chain,CWV,cwv-chain,2018-11-16T00:00:00.000Z,0.00291972376489
4166,Realio Network,RIO,realio-network,2020-06-25T00:00:00.000Z,1.45274506864
3589,Ethereum Meta,ETHM,ethereum-meta,2018-11-02T00:00:00.000Z,0.000205246876668
1807,Santiment Network Token,SAN,santiment,2017-07-12T00:00:00.000Z,0.162641109661
3762,1SG,1SG,1sg,2019-02-25T00:00:00.000Z,4.59261742743
2058,AirSwap,AST,airswap,2017-10-17T00:00:00.000Z,0.0680773481531
2763,Morpheus.Network,MRPH,morpheus-network,2018-05-22T00:00:00.000Z,0.298301754056
4901,Anchor,ANCT,anchor,2019-11-09T00:00:00.000Z,0.788759827852
4026,LiquidApps,DAPP,liquid-apps,2019-06-28T00:00:00.000Z,0.0146810464442
2394,Telcoin,TEL,telcoin,2018-01-14T00:00:00.000Z,0.000213532915179
2066,Everus,EVR,everus,2017-10-19T00:00:00.000Z,0.0216204315948
1955,Neblio,NEBL,neblio,2017-09-12T00:00:00.000Z,0.624209337875
377,NavCoin,NAV,nav-coin,2014-06-12T00:00:00.000Z,0.144771182916
4469,MineBee,MB,minebee,2019-09-09T00:00:00.000Z,0.00545273937761
4058,FIBOS,FO,fibos,2019-08-29T00:00:00.000Z,0.00930845280298
5481,BASIC,BASIC,basic,2020-04-20T00:00:00.000Z,0.00726279753549
2666,Effect.AI,EFX,effect-ai,2018-04-23T00:00:00.000Z,0.0390359966362
2873,Metronome,MET,metronome,2018-06-26T00:00:00.000Z,0.910140661174
4067,Cryptoindex.com 100,CIX100,cryptoindex-com-100,2019-07-04T00:00:00.000Z,0.156325997306
2608,Mithril,MITH,mithril,2018-03-24T00:00:00.000Z,0.0106329609777
2438,Acute Angle Cloud,AAC,acute-angle-cloud,2018-01-20T00:00:00.000Z,0.0387651622578
3507,MicroBitcoin,MBC,microbitcoin,2018-10-26T00:00:00.000Z,5.13117152606e-05
2709,Morpheus Labs,MITX,morpheus-labs,2018-05-04T00:00:00.000Z,0.0277030460235
4804,ROOBEE,ROOBEE,roobee,2019-10-17T00:00:00.000Z,0.00523523928357
1758,TenX,PAY,tenx,2017-06-27T00:00:00.000Z,0.0647624904031
2034,Everex,EVX,everex,2017-10-10T00:00:00.000Z,0.416088646701
3756,#MetaHash,MHC,metahash,2019-02-21T00:00:00.000Z,0.00469320256274
4103,FLETA,FLETA,fleta,2019-07-16T00:00:00.000Z,0.00937457217438
2134,Grid+,GRID,grid,2017-11-01T00:00:00.000Z,0.240091439698
3164,PumaPay,PMA,pumapay,2018-08-13T00:00:00.000Z,0.000352415793195
2289,Gifto,GTO,gifto,2017-12-18T00:00:00.000Z,0.0130804684807
2403,MOAC,MOAC,moac,2018-01-15T00:00:00.000Z,0.148967070194
2135,Revain,REV,revain,2017-11-01T00:00:00.000Z,0.0105796673966
2446,DATA,DTA,data,2018-01-22T00:00:00.000Z,0.000808052072416
1954,Moeda Loyalty Points,MDA,moeda-loyalty-points,2017-09-11T00:00:00.000Z,0.471072600318
3924,DREP,DREP,drep,2019-05-07T00:00:00.000Z,0.00267745479523
3147,HYCON,HYC,hycon,2018-08-10T00:00:00.000Z,0.00399556272285
5305,BTSE,BTSE,btse,2020-03-12T00:00:00.000Z,2.0127356152
707,Blocknet,BLOCK,blocknet,2014-11-01T00:00:00.000Z,1.28281378525
2503,DMarket,DMT,dmarket,2018-02-03T00:00:00.000Z,0.157980365093
1710,Veritaseum,VERI,veritaseum,2017-06-08T00:00:00.000Z,4.16971163328
2765,XYO,XYO,xyo,2018-05-22T00:00:00.000Z,0.000694593784731
3935,Sparkpoint,SRK,sparkpoint,2019-05-14T00:00:00.000Z,0.00129958188801
1918,Achain,ACT,achain,2017-08-27T00:00:00.000Z,0.0090177428759
2915,Moss Coin,MOC,moss-coin,2018-07-10T00:00:00.000Z,0.0237980112263
2235,Time New Bank,TNB,time-new-bank,2017-11-27T00:00:00.000Z,0.00254201788266
4228,Ferrum Network,FRM,ferrum-network,2019-08-08T00:00:00.000Z,0.0636038349161
2579,ShipChain,SHIP,shipchain,2018-03-10T00:00:00.000Z,0.0179791493592
4180,DDKoin,DDK,ddkoin,2019-07-29T00:00:00.000Z,4.98967702051
2219,SpankChain,SPANK,spankchain,2017-11-23T00:00:00.000Z,0.0281328726931
2321,QLC Chain,QLC,qlink,2017-12-29T00:00:00.000Z,0.035054392669
4430,VNX Exchange,VNXLU,vnx-exchange,2019-12-10T00:00:00.000Z,0.299314979072
2941,CoinEx Token,CET,coinex-token,2018-07-17T00:00:00.000Z,0.0126068728733
5299,HyperDAO,HDAO,hyperdao,2020-03-12T00:00:00.000Z,0.0220498725676
53,Quark,QRK,quark,2013-08-25T00:00:00.000Z,0.0313120829247
1923,Tierion,TNT,tierion,2017-08-27T00:00:00.000Z,0.0193952588464
1026,Aeon,AEON,aeon,2015-08-04T00:00:00.000Z,0.52409741355
2307,Bibox Token,BIX,bibox-token,2017-12-24T00:00:00.000Z,0.0904144876017
3858,FNB Protocol,FNB,fnb-protocol,2019-04-11T00:00:00.000Z,0.00347332164694
2866,Sentinel Protocol,UPP,sentinel-protocol,2018-06-18T00:00:00.000Z,0.0202745452844
4467,Nestree,EGG,nestree,2019-09-09T00:00:00.000Z,0.00814584416735
1762,Ergo,ERG,ergo,2017-06-29T00:00:00.000Z,0.439602409067
2838,PCHAIN,PI,pchain,2018-06-04T00:00:00.000Z,0.010506551594
3404,Wixlar,WIX,wixlar,2018-10-05T00:00:00.000Z,0.00338804899893
3831,Safe Haven,SHA,safe-haven,2019-04-02T00:00:00.000Z,0.00268319159463
1403,FirstBlood,1ST,firstblood,2016-09-28T00:00:00.000Z,0.0942131066455
3731,PlayChip,PLA,playchip,2019-02-08T00:00:00.000Z,0.000574008557285
2544,Nucleus Vision,NCASH,nucleus-vision,2018-02-26T00:00:00.000Z,0.00114899104907
2359,Polis,POLIS,polis,2018-01-10T00:00:00.000Z,0.816381062644
2381,Spectre.ai Dividend Token,SXDT,spectre-dividend,2018-01-12T00:00:00.000Z,0.096851469659
2345,High Performance Blockchain,HPB,high-performance-blockchain,2018-01-09T00:00:00.000Z,0.107925661964
4120,Prometeus,PROM,prometeus,2019-07-17T00:00:00.000Z,1.14479587539
3371,MIR COIN,MIR,mir-coin,2018-10-02T00:00:00.000Z,0.0100719781305
2296,OST,OST,ost,2017-12-19T00:00:00.000Z,0.010415944107
2726,DAOstack,GEN,daostack,2018-05-10T00:00:00.000Z,0.163439733513
2653,Auctus,AUC,auctus,2018-04-20T00:00:00.000Z,0.237189620831
3686,Content Value Network,CVNT,content-value-network,2019-01-09T00:00:00.000Z,0.00842285879465
1937,Po.et,POE,poet,2017-09-01T00:00:00.000Z,0.00245203553438
3875,Valor Token,VALOR,valor-token,2019-04-18T00:00:00.000Z,0.384457579004
4366,MixMarvel,MIX,mixmarvel,2019-09-02T00:00:00.000Z,0.00386209541109
2399,INT Chain,INT,int-chain,2018-01-15T00:00:00.000Z,0.016847630042
2739,Digix Gold Token,DGX,digix-gold-token,2018-05-15T00:00:00.000Z,64.3642682123
4215,Eminer,EM,eminer,2019-08-22T00:00:00.000Z,0.00570096044776
4003,Zenon,ZNN,zenon,2019-06-12T00:00:00.000Z,1.72531452414
5866,DEXTools,DEXT,dextools,2020-07-19T00:00:00.000Z,0.0874283736941
1996,SALT,SALT,salt,2017-09-29T00:00:00.000Z,0.0931293245319
4484,ChronoCoin,CRN,chronocoin,2019-10-15T00:00:00.000Z,0.0033522821558
5,Peercoin,PPC,peercoin,2013-04-28T00:00:00.000Z,0.279504758961
3918,Safe,SAFE,safe,2019-05-17T00:00:00.000Z,0.35399270575
2558,Insights Network,INSTAR,insights-network,2018-03-02T00:00:00.000Z,0.0374126606449
3126,ProximaX,XPX,proximax,2018-08-08T00:00:00.000Z,0.00120396329628
3345,DAPS Coin,DAPS,daps-coin,2018-09-25T00:00:00.000Z,0.000139495735193
3336,IQeon,IQN,iqeon,2018-09-24T00:00:00.000Z,1.33176404973
2199,ALQO,XLQ,alqo,2017-11-19T00:00:00.000Z,0.112198187592
2727,Bezant,BZNT,bezant,2018-05-11T00:00:00.000Z,0.00835532523769
2468,LinkEye,LET,linkeye,2018-01-25T00:00:00.000Z,0.00885577582022
3608,Hyprr (Howdoo),UDOO,hyprr,2018-11-15T00:00:00.000Z,0.073294339716
3585,WeShow Token,WET,weshow-token,2018-11-01T00:00:00.000Z,0.0154224398344
3631,FOAM,FOAM,foam,2018-12-11T00:00:00.000Z,0.0237255546751
2835,Endor Protocol,EDR,endor-protocol,2018-05-31T00:00:00.000Z,0.00486338345557
2455,PressOne,PRS,pressone,2018-01-24T00:00:00.000Z,0.0248307563708
2223,BLOCKv,VEE,blockv,2017-11-28T00:00:00.000Z,0.00236389681688
2655,Monero Classic,XMC,monero-classic,2018-04-20T00:00:00.000Z,0.366550699844
2287,LockTrip,LOC,lockchain,2017-12-17T00:00:00.000Z,0.469402299576
1592,TaaS,TAAS,taas,2017-03-30T00:00:00.000Z,0.859025528517
4691,Zano,ZANO,zano,2020-01-17T00:00:00.000Z,0.678872095483
2885,Egretia,EGT,egretia,2018-07-02T00:00:00.000Z,0.00164393958171
2204,B2BX,B2B,b2bx,2017-11-20T00:00:00.000Z,0.352832604409
2605,BnkToTheFuture,BFT,bnktothefuture,2018-03-22T00:00:00.000Z,0.00946813336299
1826,Particl,PART,particl,2017-07-20T00:00:00.000Z,0.747494240423
2991,NIX,NIX,nix,2018-07-28T00:00:00.000Z,0.158534797688
2181,Genesis Vision,GVT,genesis-vision,2017-11-15T00:00:00.000Z,1.53895356136
2746,GreenPower,GRN,greenpower,2018-05-21T00:00:00.000Z,0.00209988632195
4890,Newscrypto,NWC,newscrypto,2019-11-06T00:00:00.000Z,0.0711676796224
2993,HorusPay,HORUS,horuspay,2018-07-30T00:00:00.000Z,0.0077467641633
1358,EDC Blockchain [old],EDC,edc-blockchain-old,2016-08-24T00:00:00.000Z,0.00252342
3986,StakeCubeCoin,SCC,stakecubecoin,2019-06-03T00:00:00.000Z,0.938784264514
3357,Digital Asset Guarantee Token,DAGT,digital-asset-guarantee-token,2018-09-29T00:00:00.000Z,0.203277280588
4173,Levolution,LEVL,levolution,2019-07-26T00:00:00.000Z,0.151720670847
3920,Diamond Platform Token,DPT,diamond-platform-token,2019-05-06T00:00:00.000Z,3.88761424854
5160,Dune Network,DUN,dune-network,2020-05-04T00:00:00.000Z,0.0160586743133
5429,DEAPcoin,DEP,deapcoin,2020-04-10T00:00:00.000Z,0.00754650685495
3,Namecoin,NMC,namecoin,2013-04-28T00:00:00.000Z,0.448680854167
5475,GHOSTPRISM,GHOST,ghostprism,2020-04-17T00:00:00.000Z,2.68921213961
5277,SynchroBitcoin,SNB,synchrobitcoin,2020-03-06T00:00:00.000Z,0.0885604035539
3053,YOU COIN,YOU,you-coin,2018-08-01T00:00:00.000Z,0.0117367070168
1834,Pillar,PLR,pillar,2017-07-24T00:00:00.000Z,0.0249022387155
4051,Parachute,PAR,parachute,2019-06-25T00:00:00.000Z,0.0118128663941
2337,Lamden,TAU,lamden,2018-01-04T00:00:00.000Z,0.0453266713366
576,GameCredits,GAME,gamecredits,2014-09-01T00:00:00.000Z,0.0650460127986
3620,Atlas Protocol,ATP,atlas-protocol,2018-11-27T00:00:00.000Z,0.00248989674972
3883,QuickX Protocol,QCX,quickx-protocol,2019-04-25T00:00:00.000Z,0.0128027214958
4660,Telos,TLOS,telos,2019-09-17T00:00:00.000Z,0.0235954390711
4566,DigitalBits,XDB,digitalbits,2019-09-13T00:00:00.000Z,0.0181204468409
2827,Phantasma,SOUL,phantasma,2018-05-28T00:00:00.000Z,0.111958931191
3180,Compound Coin,COMP,compound-coin,2018-08-16T00:00:00.000Z,0.000117802732453
3316,smARTOFGIVING,AOG,smartofgiving,2018-09-20T00:00:00.000Z,0.0854100064775
2631,ODEM,ODE,odem,2018-04-10T00:00:00.000Z,0.0286252913138
405,DigitalNote,XDN,digitalnote,2014-06-24T00:00:00.000Z,0.00128512203408
2313,SIRIN LABS Token,SRN,sirin-labs-token,2017-12-28T00:00:00.000Z,0.0126669121521
2610,Peculium,PCL,peculium,2018-03-25T00:00:00.000Z,0.00305437712018
2473,All Sports,SOC,all-sports,2018-01-27T00:00:00.000Z,0.00415136611718
3083,LINA,LINA,lina,2018-08-07T00:00:00.000Z,0.0210012167632
3985,Origo,OGO,origo,2019-06-03T00:00:00.000Z,0.0141278288909
584,NativeCoin,N8V,native-coin,2014-09-06T00:00:00.000Z,0.261160119233
1312,Steem Dollars,SBD,steem-dollars,2016-07-18T00:00:00.000Z,1.05046373784
3506,IONChain,IONC,ionchain,2018-10-26T00:00:00.000Z,0.0510103970804
2342,Covesting,COV,covesting,2018-01-23T00:00:00.000Z,0.341866606931
3850,OTOCASH,OTO,otocash,2019-04-09T00:00:00.000Z,0.288612994505
1864,Blox,CDT,blox,2017-08-07T00:00:00.000Z,0.00899526771291
2371,United Traders Token,UTT,uttoken,2018-01-11T00:00:00.000Z,0.160412813428
2511,WePower,WPR,wepower,2018-02-09T00:00:00.000Z,0.00901530894093
3168,FarmaTrust,FTT,farmatrust,2018-08-14T00:00:00.000Z,0.00994214314169
1828,SmartCash,SMART,smartcash,2017-07-21T00:00:00.000Z,0.00421469989921
4621,USDx stablecoin,USDX,usdx-stablecoin,2019-12-30T00:00:00.000Z,1.12193965759
470,Viacoin,VIA,viacoin,2014-07-18T00:00:00.000Z,0.254500875483
1856,district0x,DNT,district0x,2017-08-03T00:00:00.000Z,0.00972089150093
2335,Lightning Bitcoin,LBTC,lightning-bitcoin,2018-01-03T00:00:00.000Z,1.50008657411
1779,Wagerr,WGR,wagerr,2017-07-05T00:00:00.000Z,0.0296028057375
2398,Selfkey,KEY,selfkey,2018-01-15T00:00:00.000Z,0.00178806436544
2476,Ruff,RUFF,ruff,2018-01-28T00:00:00.000Z,0.00577738593262
1409,SingularDTV,SNGLS,singulardtv,2016-10-03T00:00:00.000Z,0.00935817770445
2576,Tokenomy,TEN,tokenomy,2018-03-10T00:00:00.000Z,0.0280711400884
4020,USDQ,USDQ,usdq,2019-06-18T00:00:00.000Z,1.01212523024
3870,Lition,LIT,lition,2019-04-17T00:00:00.000Z,0.156997644387
5187,Jarvis Network,JRT,jarvis-network,2020-05-21T00:00:00.000Z,0.19148275093
2556,Credits,CS,credits,2018-03-02T00:00:00.000Z,0.0297794192592
2274,MediShares,MDS,medishares,2017-12-13T00:00:00.000Z,0.00461433950126
2529,Cashaa,CAS,cashaa,2018-02-15T00:00:00.000Z,0.00943713391161
3951,Pirate Chain,ARRR,pirate-chain,2019-05-22T00:00:00.000Z,0.0335684770931
5590,GeoDB,GEO,geodb,2020-05-15T00:00:00.000Z,0.464768212977
